OBJECT_NAME,OBJECT_ID,NORAD_CAT_ID,OBJECT_TYPE,OPS_STATUS_CODE,OWNER,LAUNCH_DATE,LAUNCH_SITE,DECAY_DATE,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS,DATA_STATUS_CODE,ORBIT_CENTER,ORBIT_TYPE
SL-6 R/B(2),1980-063D,11909,R/B,,CIS,1980-07-18,PLMSC,,731.50,63.82,40236,793,7.5408,,EA,ORB
COSMOS 1201 DEB,1980-061C,11910,DEB,D,CIS,1980-07-15,PLMSC,1980-07-29,87.93,82.31,180,164,,,EA,IMP
COSMOS 1201 DEB,1980-061D,11911,DEB,D,CIS,1980-07-15,PLMSC,1980-08-02,87.41,82.33,152,141,,,EA,IMP
COSMOS 1186 DEB,1980-047D,11912,DEB,D,CIS,1980-06-06,PLMSC,1980-09-22,91.67,74.01,375,338,,,EA,IMP
COSMOS 1186 DEB,1980-047E,11913,DEB,D,CIS,1980-06-06,PLMSC,1980-09-14,90.48,74.00,315,281,,,EA,IMP
SL-12 R/B(AUX MOTOR),1980-060D,11914,R/B,D,CIS,1980-07-15,TYMSC,1982-04-20,622.16,46.78,35322,205,,,EA,IMP
COSMOS 1203,1980-066A,11915,PAY,D,CIS,1980-07-31,PLMSC,1980-08-14,89.80,82.32,270,259,,,EA,IMP
SL-4 R/B,1980-066B,11916,R/B,D,CIS,1980-07-31,PLMSC,1980-08-06,87.95,82.31,182,164,,,EA,IMP
COSMOS 1204,1980-067A,11917,PAY,D,CIS,1980-07-31,KYMSC,1981-02-23,87.47,50.63,156,142,13.6526,,EA,IMP
SL-8 R/B,1980-067B,11918,R/B,D,CIS,1980-07-31,KYMSC,1981-02-13,88.44,50.65,203,191,23.0300,,EA,IMP
SL-4 DEB,1980-066C,11919,DEB,D,CIS,1980-07-31,PLMSC,1980-08-01,88.55,82.11,270,136,,,EA,IMP
COSMOS 1202 DEB,1980-065C,11920,DEB,D,CIS,1980-07-24,PLMSC,1980-08-23,87.47,72.83,157,141,,,EA,IMP
COSMOS 1202 DEB,1980-065D,11921,DEB,D,CIS,1980-07-24,PLMSC,1980-08-10,88.75,72.85,225,199,,,EA,IMP
COSMOS 1202 DEB,1980-065E,11922,DEB,D,CIS,1980-07-24,PLMSC,1980-08-11,87.68,72.79,170,149,,,EA,IMP
SL-12 R/B(AUX MOTOR),1980-060E,11923,R/B,D,CIS,1980-07-15,TYMSC,1981-04-02,608.44,46.72,34651,163,0.3100,,EA,IMP
COSMOS 1205,1980-068A,11924,PAY,D,CIS,1980-08-12,PLMSC,1980-08-26,89.52,72.81,278,223,,,EA,IMP
SL-4 R/B,1980-068B,11925,R/B,D,CIS,1980-08-12,PLMSC,1980-08-17,88.16,72.80,206,160,,,EA,IMP
COSMOS 1203 DEB,1980-066D,11927,DEB,D,CIS,1980-07-31,PLMSC,1980-08-30,87.43,82.30,156,138,,,EA,IMP
COSMOS 1203 DEB,1980-066E,11928,DEB,D,CIS,1980-07-31,PLMSC,1980-08-21,87.45,82.31,159,138,,,EA,IMP
COSMOS 1203 DEB,1980-066F,11929,DEB,D,CIS,1980-07-31,PLMSC,1980-08-19,90.58,82.32,372,235,,,EA,IMP
COSMOS 1206,1980-069A,11932,PAY,D,CIS,1980-08-15,PLMSC,2002-01-14,86.93,81.13,128,117,15.9819,,EA,IMP
SL-3 R/B,1980-069B,11933,R/B,D,CIS,1980-08-15,PLMSC,2014-05-22,87.27,81.16,146,132,5.4925,,EA,IMP
COSMOS 1207,1980-070A,11938,PAY,D,CIS,1980-08-22,PLMSC,1980-09-04,88.86,82.32,223,214,,,EA,IMP
SL-4 R/B,1980-070B,11939,R/B,D,CIS,1980-08-22,PLMSC,1980-08-26,87.44,82.31,151,145,,,EA,IMP
COSMOS 1205 DEB,1980-068C,11943,DEB,D,CIS,1980-08-12,PLMSC,1980-09-10,87.49,72.79,157,143,,,EA,IMP
COSMOS 1205 DEB,1980-068D,11944,DEB,D,CIS,1980-08-12,PLMSC,1980-08-29,88.65,72.80,231,185,,,EA,IMP
COSMOS 1208,1980-071A,11945,PAY,D,CIS,1980-08-26,PLMSC,1980-09-24,89.45,67.13,343,152,,,EA,IMP
SL-4 R/B,1980-071B,11946,R/B,D,CIS,1980-08-26,PLMSC,1980-08-30,87.70,67.14,188,133,,,EA,IMP
M-3S DEB,1980-015D,11948,DEB,D,JPN,1980-02-17,KSCUT,1980-10-06,90.69,39.06,316,301,0.2100,,EA,IMP
SL-6 DEB,1980-013D,11949,DEB,D,CIS,1980-02-12,PLMSC,1980-11-08,88.36,62.73,202,184,0.0100,,EA,IMP
COSMOS 1209,1980-072A,11950,PAY,D,CIS,1980-09-03,PLMSC,1980-09-17,89.70,82.34,267,253,,,EA,IMP
SL-4 R/B,1980-072B,11951,R/B,D,CIS,1980-09-03,PLMSC,1980-09-07,87.60,82.33,169,142,,,EA,IMP
COSMOS 1207 DEB,1980-070C,11954,DEB,D,CIS,1980-08-22,PLMSC,1980-09-08,87.73,82.32,166,158,,,EA,IMP
COSMOS 1207 DEB,1980-070D,11959,DEB,D,CIS,1980-08-22,PLMSC,1980-09-05,88.28,82.32,194,184,,,EA,IMP
COSMOS 1204 DEB,1980-067C,11960,DEB,D,CIS,1980-07-31,KYMSC,1980-10-11,88.25,50.65,200,176,0.2500,,EA,IMP
COSMOS 1204 DEB,1980-067D,11961,DEB,D,CIS,1980-07-31,KYMSC,1980-10-14,89.73,50.65,285,237,,,EA,IMP
METEOR 2-6,1980-073A,11962,PAY,,CIS,1980-09-09,PLMSC,,102.04,81.22,881,830,4.7230,,EA,ORB
SL-3 R/B,1980-073B,11963,R/B,,CIS,1980-09-09,PLMSC,,102.11,81.28,912,805,5.2679,,EA,ORB
GOES 4,1980-074A,11964,PAY,-,US,1980-09-09,AFETR,,1451.17,7.85,36215,35947,4.3577,,EA,ORB
DELTA 1 R/B(1),1980-074B,11965,R/B,D,US,1980-09-09,AFETR,1980-12-01,88.23,28.06,257,117,18.9700,,EA,IMP
COSMOS 1176 DEB [PELPS],1980-034B,11968,DEB,D,CIS,1980-04-29,TYMSC,1980-10-04,87.35,65.01,150,136,9.4900,,EA,IMP
COSMOS 1176 DEB[ANTENNA],1980-034C,11969,DEB,D,CIS,1980-04-29,TYMSC,1980-09-12,88.26,65.01,197,179,,,EA,IMP
GOES 4 AKM,1980-074C,11970,R/B,,US,1980-09-09,AFETR,,1766.10,16.23,49963,34079,0.0030,,EA,ORB
COSMOS 1176 FUEL CORE,1980-034D,11971,DEB,,CIS,1980-04-29,TYMSC,,103.08,64.83,934,875,0.1539,,EA,ORB
